,paper-date,title,paragraph,sentence,source:ADJ,source:ADP,source:ADV,source:AUX,source:CCONJ,source:DET,source:INTJ,source:NOUN,source:NUM,source:PRON,source:PROPN,source:PUNCT,source:SCONJ,source:SYM,source:VERB,source:X,advmod,aux,cop,fixed,iobj,nmod:poss,nsubj,nsubj:pass,obj,obl,obl:agent,xcomp,ID
88,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Dynamiek.docx,,,,,,,,,,vriendin,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Dynamiek.docx
89,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Dynamiek.docx,,3,,,,,,,,,,,,,,,vragen,,,,,,me,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Dynamiek.docx
90,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Dynamiek.docx,,,,,,,,,,,,,,,,,willen,,,,,,,,ik,,,,,zijn,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Dynamiek.docx
91,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Dynamiek.docx,10,0,,,,,,,,,,,,,,,vragen,,,,,,,,ik,,,Een paar dagen later ;aan mijn zoon,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Dynamiek.docx
92,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Dynamiek.docx,,,,,,,,,,zoon,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Dynamiek.docx
93,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,1,0,,,,,,,,,,,,,,,sta,,waarbij,,,,,,ik,,,er ;slecht op ,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
94,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,1,,,,,,,,,,,,,,,vragen,,vriendelijk,,,,me,,Laatstgenoemde,,keer,ieder jaar ,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
95,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,willen,,,,,,,,ik,,,,,beffen,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
96,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,2,,,,,,,,,,,,,,,weten,,,,,,,,ik,,het,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
97,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,3,,,,,,,,,,,,,,,vinden,,toch;zelf,,,,,,ik,,hem,,,héél;leuk,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
98,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,beffen,,waarschijnlijk;ooit,,,,,,ik;we,,buschauffeur,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
99,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,4,,,,,,,,,,,,,,,denken,,,,,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
100,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,keek,,zo;kennelijk;ook,,,,,,ik,,omaatje,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
101,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,zitten,,,,,,,,,,,naast me ,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
102,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,7,,,,,,,,,,,,,,,lachen,,hardop,moeten,,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
103,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,2,0,,,,,,,,,,,,,,,schieten,,waar;wel,kunnen,,,me,,ze,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
104,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,1,,,,,,,,,,,,,,,flapte,,zelf,,,,,,ik,,dat,"er ;, bij Jeroen Pauw",,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
105,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,zijn,,,,,,,,,,,,,,,,,,,ik,,,een keer ;op de televisie ,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
106,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,2,,,,,,,,,,,,,,,vergeten,,waarom,zijn,,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
107,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,kerfstok,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
108,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,hebben,,,,,,,,ik,,iets,op mijn kerfstok ,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
109,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,3,0,,,,,,,,,,,,,,,biechten,,dus,,,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
110,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,bestelen,,,hebben,,,,,ik,,kankerstichting,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
111,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,1,,,,,,,,,,,,,,,hebben,,,,,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
112,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,postzegelpincet,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
113,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,2,,,,,,,,,,,,,,,zeggen,,zelf,,,,,,ik,,het,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
114,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,3,,,,,,,,,,,,,,,kochten,,nog,,,,,,we,,sigaret,er ,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
115,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,ongezonder,,,,,,,,,,,,,,ons,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
116,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,4,,,,,,,,klas,,,,,,,,,,,,,,ons,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
117,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,bijgelovig,,,,,,,,,,,,,,,,zo;wel,,zijn,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
118,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,4,1,,,,,,,,televisiebiecht,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
119,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,hebben,,,,,,,,ik,,volger,de dag na mijn televisiebiecht ;op mijn slapende twitteraccount,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
120,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,twitteraccount,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
121,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,3,,,,,,,,,,,,,,,vragen,,waarom,,,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
122,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,4,,,,,,,,,,,,,,,vinden,,,,,,,,ze,,ze;peer,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
123,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,lijken,,niet,,,,,,me.,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
124,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,5,,,,,,,,,,,,,,,houden,,,,,,,,,,me,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
125,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,5,0,,,,,,,,,,,,,,,kopen,,dus;niet,hebben,,,,,we,,die,uit gezondheidsoverwegingen ,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
126,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,6,0,,,,,,,,,,,,,,,hebben,,,,,,,,we,,gym,een paar dagen later ;met school,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
127,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,7,0,,,,,,,,,,,,,,,doen,,,,,,,,we,,trefbal,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
128,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,1,,,,,,,,,,,,,,,weten,,waarom;niet,,,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
129,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,staan,,,,,,,,ik,,,op zeker moment ;op de grote tribune van de sportzaal ,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
130,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,,,,,,,,zien,,,,,,,,ik,,,"onder mij;, tussen de spleten, Benno klauteren",,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
131,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,2,,,,,,,,,,,,,,,denken,,,,,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
132,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,3,,,,,,,,mond,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
133,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,8,0,,,,,,,,,,,,,,,doen,,,,,,,,ik,,wat,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
134,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,1,,,,,,,,,,,,,,,spuugde,,,,,,,,ik,,kauwgom,", loodrecht boven Benno",,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
135,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,,,,,,,,,kauwgom,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
136,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,,4,,,,,,,,,,,,,,,staan,,erbij,,,,,,ik,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
137,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Hele verhaal.docx,9,0,,,,,,,,mond,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Hele verhaal.docx
138,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,IJSKOFFIE UIT DE SUPERMARKT.docx,9,0,,,,,,,,,,,,,,,lijken,,ook,,,,me,,procent,,,,,veel,de Volkskrant-date-2017-11-03-page-10.zip.ZIP IJSKOFFIE UIT DE SUPERMARKT.docx
139,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Luisteren met je oren_ In Eindhoven ervaar je Beethoven met je hele lichaam Philharmonie Zuidnederla.docx,3,0,,,,,,,,,,,,,,,gaan,,daar,,,,,,we,,,op een ligbed dat langzaam kantelt naar een verticale positie terwijl het Allegro vivace door de hal klinkt,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Luisteren met je oren_ In Eindhoven ervaar je Beethoven met je hele lichaam Philharmonie Zuidnederla.docx
140,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Luisteren met je oren_ In Eindhoven ervaar je Beethoven met je hele lichaam Philharmonie Zuidnederla.docx,,5,,,,,,,,,,,,,,,horen,,,,,,,,we,,,Via de koptelefoon ;over de muziek van het orkest heen,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Luisteren met je oren_ In Eindhoven ervaar je Beethoven met je hele lichaam Philharmonie Zuidnederla.docx
141,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Luisteren met je oren_ In Eindhoven ervaar je Beethoven met je hele lichaam Philharmonie Zuidnederla.docx,6,2,,,,,,,,,,,,,,,stoppen,,,,,,,,we,,oor,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Luisteren met je oren_ In Eindhoven ervaar je Beethoven met je hele lichaam Philharmonie Zuidnederla.docx
142,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Luisteren met je oren_ In Eindhoven ervaar je Beethoven met je hele lichaam Philharmonie Zuidnederla.docx,,,,,,,,,,oor,,,,,,,,,,,,,,ons,,,,,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Luisteren met je oren_ In Eindhoven ervaar je Beethoven met je hele lichaam Philharmonie Zuidnederla.docx
143,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Piefpaf- proef.docx,1,1,,,,,,,,,,,,,,,kijken,,,,,,,,we,,,naar Saving Private Ryan ,,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Piefpaf- proef.docx
144,de Volkskrant-date-2017-11-03-page-10.zip.ZIP,Stanley Brouwn (__).docx,6,1,,,,,,,,,,,,,,,schemren,,,,,,,,ik,,me,"op de papieren concentreer, ;door de tentoonstelling ;de tijd waarin zero springlevend was;, die kunststroming uit de jaren zestig met al dat wit dat nu is vergeeld",,,de Volkskrant-date-2017-11-03-page-10.zip.ZIP Stanley Brouwn (__).docx
145,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,De Oliveira maakt vervolg op 'Belle de jour'.docx,4,2,,,,,,,,,,,,,,,rinkelen,,,,,,,,we,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP De Oliveira maakt vervolg op 'Belle de jour'.docx
146,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,De Oliveira maakt vervolg op 'Belle de jour'.docx,,,,,,,,,,,,,,,,,weten,,,,,,,,we,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP De Oliveira maakt vervolg op 'Belle de jour'.docx
147,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,De Oliveira maakt vervolg op 'Belle de jour'.docx,,,,,,,,,,,,,,,,,zien,,,,,,,,we,,die,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP De Oliveira maakt vervolg op 'Belle de jour'.docx
148,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,De Oliveira maakt vervolg op 'Belle de jour'.docx,8,2,,,,,,,,,,,,,,,weten,,niet,,,,,,we,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP De Oliveira maakt vervolg op 'Belle de jour'.docx
149,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,De Oliveira maakt vervolg op 'Belle de jour'.docx,,,,,,,,,,,,,,,,,horen,,ook;niet,,,,,,we,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP De Oliveira maakt vervolg op 'Belle de jour'.docx
150,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,0,1,,,,,,,,,,,,,,,willen,,,hebben,,,,,ik,,,,,blijven,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
151,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,1,0,,,,,,,,,,,,,,,móésten,,ver,,,,,,we,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
152,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,,,,,,,,,,zwager,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
153,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,,,,,,,,,,,,,,,,,bezworen,,al;jaarlang,hebben,,,ons,,twee,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
154,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,,,,,,,,,,,,,,,,,sterven,,alleen,mochten,,,,,we,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
155,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,,,,,,,,,,,,,,,,,zien,,,hebben,,,,,we,,Ile,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
156,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,,3,,,,,,,,,,,,,,,denken,,,,,,,,wij,,,,,oneerbiedig,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
157,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,2,0,,,,,,,,,,,,,,,liepen,,daarom;nu,,,,,,we,,óók,in Port-Joinville ,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
158,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,,,,,,,,,,boot,,,,,,,,,,,,,,ons,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
159,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,3,2,,,,,,,,,,,,,,,losrukk,,moeilijk,kunnen,,,,,ik,,,aan de haven ,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
160,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,,,,,,,,,,,,,,,,,glansden,,waar,,,,me,,tonijn,,,"vanuit de vitrine ;, naast nog levende zeespinnen en krabben",,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
161,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,4,0,,,,,,,,zwager,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
162,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,,,,,,,,,,,,,,,,,namen,,meteen,,,,ons,,zwager,,,naar hun vaste ochtendlijke ankerplaats aan de haven,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
163,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,5,0,,,,,,,,,,,,,,,overkomen,,nooit,,zijn,,me,,dat,,,in een Zandvoortse of Scheveningse se bar ,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
164,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Eilandje;dag.docx,,1,,,,,,,,,,,,,,,informeren,,voorzichtig,,,,,,Hing,,ik,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Eilandje;dag.docx
165,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,0,0,,,,,,,,gebit,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
166,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,1,,,,,,,,,,,,,,,drukken,,,,,,,,ik,,nagel,in de leren ,,armleuning,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
167,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,,,,,,,,,nagel,,,,,,,,,,,,,,,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
168,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,1,2,,,,,,,,,,,,,,,raadde,,,,,,,,hij,,,Ten slotte ,,maken,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
169,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,2,1,,,,,,,,,,,,,,,raken,,,,,,,,ik,,veel,er ,,overtuigen,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
170,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,2,,,,,,,,tand,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
171,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,3,0,,,,,,,,tand,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
172,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,1,,,,,,,,gebit,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
173,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,2,,,,,,,,,,,,,,,afgevraagd,,,hebben,,,me,,ik,,tijdlang,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
174,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,,,,,,,,,Neanderthalerrestanten,,,,,,,,,,,,,,,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
175,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,,,,,,,,,,,,,,,,vinden,,,zullen,,,,,ik,,dat,,,leuk,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
176,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,4,0,,,,,,,,,,,,,,,aanmeten,,,,,,mij,,,die,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
177,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,1,,,,,,,,,,,,,,,aanhouden,,,moeten,,,,,ik,,hem,Volgens de tandarts ;bij het eten,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
178,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,2,,,,,,,,,,,,,,,slagen,,,,zijn,,,,ik,,,er in ;met behulp van de meest kleverige Quality Street-bonbon ,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
179,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,,,,,,,,,moeder,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
180,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,5,1,,,,,,,,tand,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
181,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,,,,,,,,,mond,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
182,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,,,,,,,,,,,,,,,,lachen,,,,,,,,ik,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
183,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,2,,,,,,,,,,,,,,,beginnen,,,zijn,,,,,ik,,,,,grijnzen,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
184,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,,,,,,,,,,,,,,,,worden,,,,,,,,mij,,,enkele jaren later ,,duidelijk;overgewicht,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
185,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,6,0,,,,,,,,tandarts,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
186,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,,,,,,,,,tand,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
187,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP,Esthetische domino-effecten zijn talrijk.docx,,,,,,,,,,mond,,,,,,,,,,,,,,mijn,,,,,,,NRC Handelsblad-date-2007-09-05-page-10.zip.ZIP Esthetische domino-effecten zijn talrijk.docx
